2025-02-28 13:58:57.374537,13,2,0
2025-02-28 13:59:08.446560,13,2,0
2025-02-28 13:59:19.370411,13,2,0
2025-02-28 13:59:30.458343,13,2,0
2025-02-28 13:59:41.376394,12,2,0
2025-02-28 13:59:52.462288,12,2,0
2025-02-28 14:00:03.434234,13,1,0
2025-02-28 14:00:17.552510,13,2,0
2025-02-28 14:00:32.816630,13,3,0
2025-02-28 14:00:43.895436,13,3,0
2025-02-28 14:00:54.802528,13,3,0
2025-02-28 14:01:05.891187,13,3,0
2025-02-28 14:01:16.788592,13,3,0
2025-02-28 14:01:27.850780,13,3,0
2025-02-28 14:01:38.902564,12,3,0
2025-02-28 14:01:49.837536,12,3,0
2025-02-28 14:02:00.908421,13,2,0
2025-02-28 14:02:11.890535,13,2,0
2025-02-28 14:02:22.870413,13,2,0
2025-02-28 14:02:33.907596,13,2,0
2025-02-28 14:02:44.815629,13,2,0
2025-02-28 14:02:55.853765,13,2,0
2025-02-28 14:03:06.925474,13,2,0
2025-02-28 14:03:17.830483,13,2,0
2025-02-28 14:03:28.943317,13,2,0
2025-02-28 14:03:39.838046,12,2,0
2025-02-28 14:03:50.890918,12,2,0
2025-02-28 14:04:01.785448,13,1,0
2025-02-28 14:04:15.333150,13,2,0
2025-02-28 14:04:29.051560,13,3,0
2025-02-28 14:04:40.294567,12,3,0
2025-02-28 14:04:51.369478,10,3,1
2025-02-28 14:05:02.426213,10,3,0
2025-02-28 14:05:13.320262,11,1,1
2025-02-28 14:05:26.992266,11,2,0
2025-02-28 14:05:41.953598,12,2,0
2025-02-28 14:05:55.648774,12,3,0
2025-02-28 14:06:06.688681,12,3,0
2025-02-28 14:06:17.589938,12,3,0
2025-02-28 14:06:28.651716,12,3,0
2025-02-28 14:06:39.534347,12,3,0
2025-02-28 14:06:50.552641,11,3,1
2025-02-28 14:07:01.628362,11,3,0
2025-02-28 14:07:12.648605,12,2,0
2025-02-28 14:07:23.532351,12,2,0
2025-02-28 14:07:34.553527,12,2,0
2025-02-28 14:07:45.614265,11,2,0
2025-02-28 14:07:56.658347,12,1,0
2025-02-28 14:08:09.950601,12,2,0
